,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
27,fasttextidf,Newspapers,2,None,CatBoostClassifier,0.926,0.0,47.8127
28,fasttextidf,Newspapers,2,None,LGBMClassifier,0.922,0.0,7.7966
29,fasttextidf,Newspapers,2,None,XGBClassifier,0.9253,0.0,29.6851
30,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.9089,0.5791,0.326
31,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",LinearSVC,0.9168,0.5791,1.3506
32,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",MLPClassifier,0.9299,0.5791,20.2387
33,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.9279,0.5791,12.0843
34,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.9207,0.5791,1.5082
35,fasttextidf,Newspapers,2,"PCA(n_components=50, random_state=42)",XGBClassifier,0.9207,0.5791,6.5934
36,fasttextidf,Newspapers,3,None,KNeighborsClassifier,0.9075,0.0,0.3642
37,fasttextidf,Newspapers,3,None,LinearSVC,0.9292,0.0,4.1336
38,fasttextidf,Newspapers,3,None,MLPClassifier,0.9397,0.0,25.0331
39,fasttextidf,Newspapers,3,None,CatBoostClassifier,0.9469,0.0,48.5266
40,fasttextidf,Newspapers,3,None,LGBMClassifier,0.9357,0.0,7.8542
41,fasttextidf,Newspapers,3,None,XGBClassifier,0.9364,0.0,30.0192
42,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.9239,0.6989,0.3511
43,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",LinearSVC,0.9403,0.6989,1.1734
44,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",MLPClassifier,0.9456,0.6989,20.7861
45,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.9384,0.6989,10.8886
46,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.9266,0.6989,1.5359
47,fasttextidf,Newspapers,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.9246,0.6989,6.6353
48,fasttextidf,Newspapers,4,None,KNeighborsClassifier,0.9056,0.0,0.4286
49,fasttextidf,Newspapers,4,None,LinearSVC,0.922,0.0,4.011
50,fasttextidf,Newspapers,4,None,MLPClassifier,0.9357,0.0,20.6595
51,fasttextidf,Newspapers,4,None,CatBoostClassifier,0.9456,0.0,44.9861
52,fasttextidf,Newspapers,4,None,LGBMClassifier,0.937,0.0,7.813
53,fasttextidf,Newspapers,4,None,XGBClassifier,0.9325,0.0,29.9483
54,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.9233,0.7444,0.3855
55,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.9266,0.7444,1.3338
56,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.9475,0.7444,21.0738
57,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.9344,0.7444,11.5157
58,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.9305,0.7444,1.5669
59,fasttextidf,Newspapers,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.9259,0.7444,6.5433
