,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
43,fasttextidf_wosigni,Jane Austen,3,"PCA(n_components=50, random_state=42)",LinearSVC,0.8473,0.413,0.0481
44,fasttextidf_wosigni,Jane Austen,3,"PCA(n_components=50, random_state=42)",MLPClassifier,0.8321,0.413,6.0397
45,fasttextidf_wosigni,Jane Austen,3,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7939,0.413,16.4317
46,fasttextidf_wosigni,Jane Austen,3,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7748,0.413,1.416
47,fasttextidf_wosigni,Jane Austen,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.7634,0.413,1.5242
48,fasttextidf_wosigni,Jane Austen,4,None,KNeighborsClassifier,0.6412,0.0,0.1699
49,fasttextidf_wosigni,Jane Austen,4,None,LinearSVC,0.8435,0.0,0.816
50,fasttextidf_wosigni,Jane Austen,4,None,MLPClassifier,0.8511,0.0,9.6853
51,fasttextidf_wosigni,Jane Austen,4,None,CatBoostClassifier,0.7939,0.0,65.3512
52,fasttextidf_wosigni,Jane Austen,4,None,LGBMClassifier,0.8053,0.0,5.4114
53,fasttextidf_wosigni,Jane Austen,4,None,XGBClassifier,0.7672,0.0,3.9177
54,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.687,0.3907,0.1095
55,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.8168,0.3907,0.0485
56,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.8282,0.3907,3.2675
57,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7786,0.3907,11.4859
58,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7672,0.3907,1.0969
59,fasttextidf_wosigni,Jane Austen,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.7634,0.3907,1.0445
