,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
21,avg_glove,Jane Austen,1,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7567,0.8722,11.2807
22,avg_glove,Jane Austen,1,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7414,0.8722,1.102
23,avg_glove,Jane Austen,1,"PCA(n_components=50, random_state=42)",XGBClassifier,0.7186,0.8722,1.0991
24,avg_glove,Jane Austen,2,None,KNeighborsClassifier,0.4905,0.0028,0.103
25,avg_glove,Jane Austen,2,None,LinearSVC,0.8403,0.0028,0.4391
26,avg_glove,Jane Austen,2,None,MLPClassifier,0.8441,0.0028,6.2068
27,avg_glove,Jane Austen,2,None,CatBoostClassifier,0.7567,0.0028,47.0601
28,avg_glove,Jane Austen,2,None,LGBMClassifier,0.7186,0.0028,5.4446
29,avg_glove,Jane Austen,2,None,XGBClassifier,0.6654,0.0028,4.222
30,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.4981,0.5777,0.1148
31,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",LinearSVC,0.7833,0.5777,0.0406
32,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",MLPClassifier,0.7757,0.5777,3.8139
33,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7795,0.5777,11.0379
34,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7414,0.5777,1.1488
35,avg_glove,Jane Austen,2,"PCA(n_components=50, random_state=42)",XGBClassifier,0.7224,0.5777,1.2664
36,avg_glove,Jane Austen,3,None,KNeighborsClassifier,0.5191,0.0031,0.07
37,avg_glove,Jane Austen,3,None,LinearSVC,0.8817,0.0031,0.3968
38,avg_glove,Jane Austen,3,None,MLPClassifier,0.8588,0.0031,6.6852
39,avg_glove,Jane Austen,3,None,CatBoostClassifier,0.7443,0.0031,59.6222
40,avg_glove,Jane Austen,3,None,LGBMClassifier,0.7099,0.0031,5.3715
41,avg_glove,Jane Austen,3,None,XGBClassifier,0.687,0.0031,4.2335
42,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.5496,0.5316,0.0839
43,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",LinearSVC,0.7786,0.5316,0.0393
44,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",MLPClassifier,0.7863,0.5316,3.1885
45,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7786,0.5316,10.9692
46,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7252,0.5316,1.0948
47,avg_glove,Jane Austen,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.729,0.5316,1.083
48,avg_glove,Jane Austen,4,None,KNeighborsClassifier,0.4771,0.0017,0.0671
49,avg_glove,Jane Austen,4,None,LinearSVC,0.8282,0.0017,0.3983
50,avg_glove,Jane Austen,4,None,MLPClassifier,0.8244,0.0017,6.5894
51,avg_glove,Jane Austen,4,None,CatBoostClassifier,0.7863,0.0017,58.4969
52,avg_glove,Jane Austen,4,None,LGBMClassifier,0.771,0.0017,5.4543
53,avg_glove,Jane Austen,4,None,XGBClassifier,0.7328,0.0017,4.3028
54,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.5802,0.7665,0.0973
55,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.7748,0.7665,0.0564
56,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.7748,0.7665,3.5578
57,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.7634,0.7665,11.0931
58,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.7176,0.7665,1.0777
59,avg_glove,Jane Austen,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.7328,0.7665,1.0932
