,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
26,fasttextidf,Sherlock Holmes,2,None,MLPClassifier,0.4808,0.0,2.7829
27,fasttextidf,Sherlock Holmes,2,None,CatBoostClassifier,0.4712,0.0,43.2846
28,fasttextidf,Sherlock Holmes,2,None,LGBMClassifier,0.4519,0.0,1.0859
29,fasttextidf,Sherlock Holmes,2,None,XGBClassifier,0.4615,0.0,1.265
30,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.4519,0.1303,0.0263
31,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",LinearSVC,0.4423,0.1303,0.0317
32,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",MLPClassifier,0.4519,0.1303,1.9547
33,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4423,0.1303,8.3437
34,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4808,0.1303,0.2821
35,fasttextidf,Sherlock Holmes,2,"PCA(n_components=50, random_state=42)",XGBClassifier,0.4231,0.1303,0.3929
36,fasttextidf,Sherlock Holmes,3,None,KNeighborsClassifier,0.4519,0.0,0.0241
37,fasttextidf,Sherlock Holmes,3,None,LinearSVC,0.4904,0.0,0.567
38,fasttextidf,Sherlock Holmes,3,None,MLPClassifier,0.4904,0.0,2.801
39,fasttextidf,Sherlock Holmes,3,None,CatBoostClassifier,0.4615,0.0,40.9309
40,fasttextidf,Sherlock Holmes,3,None,LGBMClassifier,0.4904,0.0,1.1368
41,fasttextidf,Sherlock Holmes,3,None,XGBClassifier,0.3846,0.0,1.2579
42,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.375,0.092,0.0393
43,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",LinearSVC,0.4615,0.092,0.0453
44,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",MLPClassifier,0.5288,0.092,1.6416
45,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4519,0.092,8.5848
46,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.3942,0.092,0.2892
47,fasttextidf,Sherlock Holmes,3,"PCA(n_components=50, random_state=42)",XGBClassifier,0.4038,0.092,0.3914
48,fasttextidf,Sherlock Holmes,4,None,KNeighborsClassifier,0.3942,0.0,0.0252
49,fasttextidf,Sherlock Holmes,4,None,LinearSVC,0.5385,0.0,0.5106
50,fasttextidf,Sherlock Holmes,4,None,MLPClassifier,0.5096,0.0,2.3669
51,fasttextidf,Sherlock Holmes,4,None,CatBoostClassifier,0.4135,0.0,39.9304
52,fasttextidf,Sherlock Holmes,4,None,LGBMClassifier,0.4423,0.0,1.1116
53,fasttextidf,Sherlock Holmes,4,None,XGBClassifier,0.3942,0.0,1.2733
54,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.3846,0.18,0.0288
55,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",LinearSVC,0.4712,0.18,0.0323
56,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",MLPClassifier,0.4615,0.18,1.5772
57,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4423,0.18,7.9404
58,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4519,0.18,0.3511
59,fasttextidf,Sherlock Holmes,4,"PCA(n_components=50, random_state=42)",XGBClassifier,0.4712,0.18,0.4876
