,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
33,tfidf_wosigni,Jane Austen,2,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,1.0,0.5137,4.5572
34,tfidf_wosigni,Jane Austen,2,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,1.0,0.5137,0.9231
35,tfidf_wosigni,Jane Austen,2,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,1.0,0.5137,0.3254
36,tfidf_wosigni,Jane Austen,3,None,KNeighborsClassifier,0.9847,0.0,0.0609
37,tfidf_wosigni,Jane Austen,3,None,LinearSVC,1.0,0.0,0.0432
38,tfidf_wosigni,Jane Austen,3,None,MLPClassifier,1.0,0.0,27.6659
39,tfidf_wosigni,Jane Austen,3,None,MultinomialNB,0.9427,0.0,0.0119
40,tfidf_wosigni,Jane Austen,3,None,ComplementNB,1.0,0.0,0.022
41,tfidf_wosigni,Jane Austen,3,None,LGBMClassifier,0.9962,0.0,4.1109
42,tfidf_wosigni,Jane Austen,3,None,XGBClassifier,0.9885,0.0,2.3699
43,tfidf_wosigni,Jane Austen,3,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9847,0.836,0.0675
44,tfidf_wosigni,Jane Austen,3,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,1.0,0.836,0.0603
45,tfidf_wosigni,Jane Austen,3,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,1.0,0.836,3.8023
46,tfidf_wosigni,Jane Austen,3,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.9924,0.836,0.9927
47,tfidf_wosigni,Jane Austen,3,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9885,0.836,0.3286
48,tfidf_wosigni,Jane Austen,4,None,KNeighborsClassifier,0.9733,0.0,0.0714
49,tfidf_wosigni,Jane Austen,4,None,LinearSVC,0.9962,0.0,0.0504
50,tfidf_wosigni,Jane Austen,4,None,MLPClassifier,0.9885,0.0,28.595
51,tfidf_wosigni,Jane Austen,4,None,MultinomialNB,0.9466,0.0,0.0103
52,tfidf_wosigni,Jane Austen,4,None,ComplementNB,0.9962,0.0,0.0101
53,tfidf_wosigni,Jane Austen,4,None,LGBMClassifier,0.9847,0.0,3.8716
54,tfidf_wosigni,Jane Austen,4,None,XGBClassifier,0.9847,0.0,2.393
55,tfidf_wosigni,Jane Austen,4,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9809,0.7752,0.0402
56,tfidf_wosigni,Jane Austen,4,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,0.9962,0.7752,0.0222
57,tfidf_wosigni,Jane Austen,4,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,0.9962,0.7752,3.3309
58,tfidf_wosigni,Jane Austen,4,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.9885,0.7752,1.221
59,tfidf_wosigni,Jane Austen,4,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9962,0.7752,0.3243
