,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
0,tfidf_wosigni,Agatha Christie,0,None,KNeighborsClassifier,0.963,0.0,0.017
1,tfidf_wosigni,Agatha Christie,0,None,LinearSVC,0.9815,0.0,0.0145
2,tfidf_wosigni,Agatha Christie,0,None,MLPClassifier,0.9815,0.0,12.5138
3,tfidf_wosigni,Agatha Christie,0,None,MultinomialNB,0.8889,0.0,0.0067
4,tfidf_wosigni,Agatha Christie,0,None,ComplementNB,0.963,0.0,0.0057
5,tfidf_wosigni,Agatha Christie,0,None,LGBMClassifier,0.963,0.0,0.4021
6,tfidf_wosigni,Agatha Christie,0,None,XGBClassifier,0.9259,0.0,1.2121
7,tfidf_wosigni,Agatha Christie,0,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.963,1.6095,0.1461
8,tfidf_wosigni,Agatha Christie,0,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,0.9815,1.6095,0.0052
9,tfidf_wosigni,Agatha Christie,0,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,0.963,1.6095,3.7328
10,tfidf_wosigni,Agatha Christie,0,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.963,1.6095,0.2676
11,tfidf_wosigni,Agatha Christie,0,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9815,1.6095,0.1351
12,tfidf_wosigni,Agatha Christie,1,None,KNeighborsClassifier,0.9811,0.0,0.0204
13,tfidf_wosigni,Agatha Christie,1,None,LinearSVC,1.0,0.0,0.0173
14,tfidf_wosigni,Agatha Christie,1,None,MLPClassifier,0.9811,0.0,13.4804
15,tfidf_wosigni,Agatha Christie,1,None,MultinomialNB,0.9057,0.0,0.0081
16,tfidf_wosigni,Agatha Christie,1,None,ComplementNB,0.9434,0.0,0.0062
17,tfidf_wosigni,Agatha Christie,1,None,LGBMClassifier,0.9245,0.0,0.3593
18,tfidf_wosigni,Agatha Christie,1,None,XGBClassifier,0.8868,0.0,0.8159
19,tfidf_wosigni,Agatha Christie,1,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9811,0.3028,0.0185
20,tfidf_wosigni,Agatha Christie,1,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,0.9811,0.3028,0.0075
21,tfidf_wosigni,Agatha Christie,1,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,1.0,0.3028,1.8152
22,tfidf_wosigni,Agatha Christie,1,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.9623,0.3028,0.2563
23,tfidf_wosigni,Agatha Christie,1,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9434,0.3028,0.0862
24,tfidf_wosigni,Agatha Christie,2,None,KNeighborsClassifier,1.0,0.0,0.0131
25,tfidf_wosigni,Agatha Christie,2,None,LinearSVC,0.9623,0.0,0.012
26,tfidf_wosigni,Agatha Christie,2,None,MLPClassifier,0.9811,0.0,14.0901
27,tfidf_wosigni,Agatha Christie,2,None,MultinomialNB,0.8868,0.0,0.006
28,tfidf_wosigni,Agatha Christie,2,None,ComplementNB,0.9623,0.0,0.0063
29,tfidf_wosigni,Agatha Christie,2,None,LGBMClassifier,0.8868,0.0,0.4234
30,tfidf_wosigni,Agatha Christie,2,None,XGBClassifier,0.8491,0.0,1.0614
31,tfidf_wosigni,Agatha Christie,2,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9245,1.0732,0.0631
32,tfidf_wosigni,Agatha Christie,2,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,0.9434,1.0732,0.0084
33,tfidf_wosigni,Agatha Christie,2,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,0.9811,1.0732,2.2025
34,tfidf_wosigni,Agatha Christie,2,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.8679,1.0732,0.1993
35,tfidf_wosigni,Agatha Christie,2,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9245,1.0732,0.0897
36,tfidf_wosigni,Agatha Christie,3,None,KNeighborsClassifier,0.9811,0.0,0.0154
37,tfidf_wosigni,Agatha Christie,3,None,LinearSVC,1.0,0.0,0.0138
38,tfidf_wosigni,Agatha Christie,3,None,MLPClassifier,1.0,0.0,12.0255
39,tfidf_wosigni,Agatha Christie,3,None,MultinomialNB,0.9434,0.0,0.0053
40,tfidf_wosigni,Agatha Christie,3,None,ComplementNB,1.0,0.0,0.0055
41,tfidf_wosigni,Agatha Christie,3,None,LGBMClassifier,0.9057,0.0,0.3769
42,tfidf_wosigni,Agatha Christie,3,None,XGBClassifier,0.8679,0.0,0.8061
43,tfidf_wosigni,Agatha Christie,3,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9811,0.2621,0.0126
44,tfidf_wosigni,Agatha Christie,3,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,1.0,0.2621,0.008
45,tfidf_wosigni,Agatha Christie,3,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,1.0,0.2621,1.3624
46,tfidf_wosigni,Agatha Christie,3,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.9623,0.2621,0.2589
47,tfidf_wosigni,Agatha Christie,3,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,1.0,0.2621,0.0891
48,tfidf_wosigni,Agatha Christie,4,None,KNeighborsClassifier,1.0,0.0,0.0127
49,tfidf_wosigni,Agatha Christie,4,None,LinearSVC,0.9811,0.0,0.0109
50,tfidf_wosigni,Agatha Christie,4,None,MLPClassifier,1.0,0.0,12.3589
51,tfidf_wosigni,Agatha Christie,4,None,MultinomialNB,0.9057,0.0,0.0066
52,tfidf_wosigni,Agatha Christie,4,None,ComplementNB,0.9623,0.0,0.0063
53,tfidf_wosigni,Agatha Christie,4,None,LGBMClassifier,0.9434,0.0,0.3524
54,tfidf_wosigni,Agatha Christie,4,None,XGBClassifier,0.9623,0.0,0.845
55,tfidf_wosigni,Agatha Christie,4,"TruncatedSVD(n_components=50, random_state=42)",KNeighborsClassifier,0.9811,0.4024,0.0248
56,tfidf_wosigni,Agatha Christie,4,"TruncatedSVD(n_components=50, random_state=42)",LinearSVC,0.9811,0.4024,0.0103
57,tfidf_wosigni,Agatha Christie,4,"TruncatedSVD(n_components=50, random_state=42)",MLPClassifier,0.9623,0.4024,1.0055
58,tfidf_wosigni,Agatha Christie,4,"TruncatedSVD(n_components=50, random_state=42)",LGBMClassifier,0.9811,0.4024,0.2564
59,tfidf_wosigni,Agatha Christie,4,"TruncatedSVD(n_components=50, random_state=42)",XGBClassifier,0.9811,0.4024,0.0852
