,embedding,name,split,preprocessing,classifier,accuracy,prep_time,clf_time
0,fasttextidf_wosigni,Sherlock Holmes,0,None,KNeighborsClassifier,0.4,0.0,0.0234
1,fasttextidf_wosigni,Sherlock Holmes,0,None,LinearSVC,0.5905,0.0,0.6471
2,fasttextidf_wosigni,Sherlock Holmes,0,None,MLPClassifier,0.581,0.0,3.5622
3,fasttextidf_wosigni,Sherlock Holmes,0,None,CatBoostClassifier,0.5143,0.0,41.2172
4,fasttextidf_wosigni,Sherlock Holmes,0,None,LGBMClassifier,0.5143,0.0,1.1253
5,fasttextidf_wosigni,Sherlock Holmes,0,None,XGBClassifier,0.4571,0.0,1.3041
6,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.4,0.0843,0.0246
7,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",LinearSVC,0.4952,0.0843,0.0212
8,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",MLPClassifier,0.4762,0.0843,1.0101
9,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4952,0.0843,8.0878
10,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4857,0.0843,0.2928
11,fasttextidf_wosigni,Sherlock Holmes,0,"PCA(n_components=50, random_state=42)",XGBClassifier,0.5143,0.0843,0.3882
12,fasttextidf_wosigni,Sherlock Holmes,1,None,KNeighborsClassifier,0.3429,0.0,0.0265
13,fasttextidf_wosigni,Sherlock Holmes,1,None,LinearSVC,0.4286,0.0,0.5879
14,fasttextidf_wosigni,Sherlock Holmes,1,None,MLPClassifier,0.419,0.0,2.2681
15,fasttextidf_wosigni,Sherlock Holmes,1,None,CatBoostClassifier,0.4476,0.0,39.7218
16,fasttextidf_wosigni,Sherlock Holmes,1,None,LGBMClassifier,0.3905,0.0,1.1113
17,fasttextidf_wosigni,Sherlock Holmes,1,None,XGBClassifier,0.4095,0.0,1.245
18,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",KNeighborsClassifier,0.381,0.2646,0.0549
19,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",LinearSVC,0.4,0.2646,0.0447
20,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",MLPClassifier,0.381,0.2646,2.0258
21,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",CatBoostClassifier,0.4476,0.2646,8.2696
22,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",LGBMClassifier,0.4286,0.2646,0.2909
23,fasttextidf_wosigni,Sherlock Holmes,1,"PCA(n_components=50, random_state=42)",XGBClassifier,0.3905,0.2646,0.4029
24,fasttextidf_wosigni,Sherlock Holmes,2,None,KNeighborsClassifier,0.4423,0.0,0.0236
25,fasttextidf_wosigni,Sherlock Holmes,2,None,LinearSVC,0.5096,0.0,0.592
